IdCliente,Evasao,Genero,Idoso,Parceiro,Dependentes,Meses_Contrato,Servico_Telefonico,Multiplas_Linhas,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Gasto_Mensal,Gasto_Total,Contas_Diarias
8042-JVNFH,Sim,Masculino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,71.35,71.35,2.378333333333333
8042-RNLKO,Nao,Masculino,0,Nao,Nao,66,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Transferencia_automatica,25.45,1699.15,0.8483333333333333
8043-PNYSD,Nao,Masculino,0,Sim,Sim,63,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,19.55,1245.6,0.6516666666666667
8044-BGWPI,Nao,Masculino,0,Sim,Sim,12,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Cheque_eletronico,21.15,306.05,0.705
8046-DNVTL,Nao,Masculino,0,Sim,Nao,62,Nao,Sem_telefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Dois_anos,Sim,Cartao_credito_automatico,38.6,2345.55,1.2866666666666666
8048-DSDFQ,Nao,Masculino,0,Nao,Nao,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,20.2,20.2,0.6733333333333333
8049-WJCLQ,Nao,Masculino,0,Sim,Sim,10,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Nao,Cheque_enviado,60.2,563.5,2.006666666666667
8050-DVOJX,Nao,Masculino,1,Nao,Nao,49,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Dois_anos,Nao,Cartao_credito_automatico,81.35,4060.9,2.7116666666666664
8050-WYBND,Nao,Feminino,0,Nao,Sim,22,Nao,Sem_telefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Um_ano,Sim,Cartao_credito_automatico,49.45,1031.4,1.6483333333333334
8050-XGRVL,Nao,Feminino,0,Sim,Sim,62,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Nao,Um_ano,Nao,Cartao_credito_automatico,54.75,3425.35,1.825
8051-HJRLT,Sim,Feminino,1,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,70.55,70.55,2.3516666666666666
8053-WWDRO,Sim,Feminino,0,Sim,Nao,6,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Transferencia_automatica,19.5,146.3,0.65
8058-DMYRU,Nao,Masculino,1,Nao,Nao,54,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,90.05,4931.8,3.0016666666666665
8058-INTPH,Sim,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,79.65,79.65,2.6550000000000002
8058-JMEQO,Sim,Feminino,1,Nao,Nao,9,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,84.45,762.5,2.815
8059-UDZFY,Nao,Feminino,1,Nao,Sim,33,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,105.35,3465.05,3.5116666666666663
8060-HIWJJ,Nao,Masculino,0,Nao,Nao,64,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,86.55,5632.55,2.885
8062-YBDOE,Sim,Masculino,1,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,69.65,69.65,2.3216666666666668
8063-GBATB,Sim,Feminino,1,Nao,Nao,27,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,85.25,2287.25,2.841666666666667
8063-RJYNF,Sim,Masculino,0,Nao,Nao,16,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,94.25,1483.25,3.1416666666666666
8064-RAVOH,Nao,Masculino,0,Nao,Sim,1,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,49.85,49.85,1.6616666666666666
8065-BVEPF,Nao,Masculino,1,Nao,Nao,65,Sim,Nao,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,99.1,6496.15,3.3033333333333332
8065-QBYTO,Nao,Feminino,1,Nao,Nao,71,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Sim,Sim,Nao,Um_ano,Sim,Cartao_credito_automatico,99.65,7181.25,3.3216666666666668
8065-YKXKD,Sim,Feminino,0,Nao,Nao,10,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,74.75,799.65,2.4916666666666667
8066-POXGX,Sim,Feminino,0,Nao,Nao,13,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,35.1,446.1,1.1700000000000002
8067-NIOYM,Nao,Feminino,0,Sim,Sim,24,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cartao_credito_automatico,21.1,490.65,0.7033333333333334
8069-RHUXK,Nao,Feminino,0,Sim,Sim,67,Nao,Sem_telefone,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Dois_anos,Nao,Cartao_credito_automatico,35.7,2545.7,1.1900000000000002
8069-YQQAJ,Nao,Masculino,0,Nao,Nao,14,Nao,Sem_telefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,31.1,419.7,1.0366666666666666
8070-AAWZP,Nao,Masculino,1,Sim,Nao,24,Nao,Sem_telefone,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque_enviado,34.25,828.2,1.1416666666666666
8071-SBTRN,Nao,Feminino,0,Nao,Nao,70,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Sim,Sim,Dois_anos,Sim,Cheque_enviado,111.15,7737.55,3.705
8073-IJDCM,Sim,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Cheque_enviado,20.3,20.3,0.6766666666666666
8075-GXIUB,Nao,Masculino,1,Sim,Nao,9,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cartao_credito_automatico,19.85,183.15,0.6616666666666667
8076-FEZKJ,Nao,Masculino,0,Nao,Nao,10,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,19.5,225.85,0.65
8079-XRJRS,Sim,Masculino,0,Sim,Nao,65,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Nao,Nao,Um_ano,Nao,Cheque_eletronico,89.75,5769.6,2.9916666666666667
8080-DDEMJ,Sim,Masculino,1,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,45.1,45.1,1.5033333333333334
8080-POTJR,Nao,Feminino,0,Nao,Nao,30,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Um_ano,Sim,Cartao_credito_automatico,79.3,2427.1,2.643333333333333
8082-GHXOP,Nao,Masculino,0,Nao,Sim,13,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,44.0,659.35,1.4666666666666666
8083-YTZES,Sim,Masculino,0,Nao,Nao,4,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,74.35,265.35,2.478333333333333
8084-OIVBS,Nao,Feminino,0,Nao,Nao,11,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,20.0,211.95,0.6666666666666666
8085-MSNLK,Nao,Feminino,0,Sim,Nao,62,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cheque_enviado,113.95,6891.4,3.7983333333333333
8086-OVPWV,Sim,Masculino,0,Nao,Nao,2,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,80.2,181.1,2.6733333333333333
8087-LGYHQ,Nao,Masculino,0,Nao,Nao,9,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,94.05,811.65,3.135
8089-UZWLX,Nao,Feminino,1,Nao,Nao,71,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,104.05,7413.55,3.4683333333333333
8091-TTVAX,Nao,Masculino,0,Sim,Nao,58,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Um_ano,Nao,Cartao_credito_automatico,100.35,5681.1,3.3449999999999998
8092-NLTGF,Nao,Masculino,0,Nao,Nao,72,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Transferencia_automatica,24.75,1777.6,0.825
8095-WANWK,Nao,Feminino,0,Nao,Nao,10,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,45.25,428.7,1.5083333333333333
8096-LOIST,Nao,Feminino,0,Nao,Nao,19,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,56.2,1093.4,1.8733333333333335
8097-OMULG,Nao,Masculino,0,Sim,Sim,59,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Um_ano,Nao,Cartao_credito_automatico,76.75,4541.9,2.558333333333333
8097-VBQTZ,Nao,Masculino,0,Nao,Nao,54,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Mensal,Sim,Cheque_enviado,69.9,3883.3,2.33
8098-LLAZX,Sim,Feminino,1,Nao,Nao,4,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,95.45,396.1,3.1816666666666666
8098-TDCBU,Nao,Feminino,0,Sim,Nao,42,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_eletronico,25.25,1108.2,0.8416666666666667
8099-MZPUJ,Nao,Masculino,0,Sim,Sim,48,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,111.8,5443.65,3.7266666666666666
8100-HZZLJ,Nao,Feminino,0,Nao,Sim,43,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,63.95,2737.05,2.131666666666667
8100-PNJMH,Nao,Masculino,0,Sim,Sim,68,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,88.85,6132.7,2.9616666666666664
8104-OSKWT,Nao,Feminino,0,Nao,Nao,12,Sim,Sim,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,79.8,1001.2,2.6599999999999997
8106-GWQOK,Nao,Masculino,0,Sim,Nao,38,Nao,Sem_telefone,DSL,Sim,Sim,Nao,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,60.0,2193.2,2.0
8107-KNCIM,Nao,Masculino,1,Sim,Nao,14,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,75.1,1013.35,2.503333333333333
8107-RZLNV,Nao,Masculino,0,Sim,Nao,72,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,106.3,7565.35,3.5433333333333334
8108-UXRQN,Nao,Feminino,0,Sim,Sim,11,Nao,Sem_telefone,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,50.55,565.35,1.6849999999999998
8109-YUOHE,Nao,Masculino,0,Nao,Nao,17,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Um_ano,Nao,Cheque_enviado,56.1,946.95,1.87
8111-BKVDS,Nao,Feminino,0,Nao,Nao,10,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Mensal,Nao,Transferencia_automatica,40.7,449.3,1.3566666666666667
8111-RKSPX,Sim,Masculino,0,Nao,Nao,4,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,72.2,305.55,2.4066666666666667
8111-SLLHI,Sim,Masculino,1,Sim,Nao,39,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,105.65,4284.8,3.521666666666667
8118-LSUEL,Sim,Masculino,1,Nao,Nao,23,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,106.4,2483.5,3.546666666666667
8118-TJAFG,Nao,Masculino,0,Sim,Sim,9,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,101.5,906.85,3.3833333333333333
8120-JDCAM,Nao,Masculino,0,Sim,Sim,4,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,69.55,284.9,2.3183333333333334
8123-QBNAZ,Nao,Feminino,0,Sim,Sim,36,Sim,Sim,Fibra_optica,Sim,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cartao_credito_automatico,104.5,3684.95,3.4833333333333334
8124-NZVGJ,Nao,Feminino,0,Nao,Nao,6,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Sim,Sim,Sim,Um_ano,Sim,Cheque_enviado,49.25,255.6,1.6416666666666666
8125-QPFJD,Nao,Feminino,0,Sim,Nao,72,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,84.9,6065.3,2.83
8128-YVJRG,Sim,Feminino,0,Nao,Nao,7,Sim,Sim,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,79.65,604.7,2.6550000000000002
8129-GMVGI,Nao,Feminino,0,Sim,Sim,56,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,20.05,1090.1,0.6683333333333333
8132-YPVBX,Nao,Feminino,0,Nao,Nao,6,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_enviado,85.95,514.6,2.865
8133-ANHHJ,Nao,Feminino,1,Nao,Nao,49,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Nao,Sim,Um_ano,Nao,Transferencia_automatica,103.0,5166.2,3.433333333333333
8138-EALND,Nao,Masculino,0,Nao,Nao,15,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.75,311.6,0.6583333333333333
8143-ETQTI,Nao,Feminino,0,Sim,Sim,23,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cheque_enviado,19.65,451.55,0.6549999999999999
8144-DGHXP,Nao,Feminino,0,Nao,Nao,54,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cheque_eletronico,80.6,4299.95,2.6866666666666665
8146-QQKZH,Nao,Feminino,0,Sim,Nao,71,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,81.85,5924.4,2.728333333333333
8148-BPLZQ,Nao,Masculino,0,Nao,Nao,34,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,49.8,1734.2,1.66
8148-NLEGT,Nao,Feminino,0,Sim,Sim,42,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_eletronico,22.95,1014.25,0.765
8148-WOCMK,Nao,Masculino,0,Sim,Sim,8,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,19.6,125.0,0.6533333333333334
8149-AIQCG,Nao,Masculino,0,Nao,Nao,39,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,73.15,2730.85,2.4383333333333335
8149-RSOUN,Sim,Feminino,0,Nao,Nao,1,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,93.85,93.85,3.128333333333333
8150-QUDFX,Nao,Masculino,0,Nao,Nao,2,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.85,51.6,0.6616666666666667
8152-UOBNY,Nao,Feminino,1,Nao,Nao,50,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Sim,Um_ano,Sim,Cheque_eletronico,106.8,5347.95,3.56
8152-VETUR,Nao,Feminino,0,Sim,Nao,72,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,97.7,6869.7,3.256666666666667
8155-IBNHG,Sim,Feminino,0,Sim,Nao,24,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,75.4,1747.85,2.5133333333333336
8158-WPEZG,Nao,Masculino,0,Nao,Nao,11,Nao,Sem_telefone,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,35.65,425.1,1.1883333333333332
8160-HOWOX,Nao,Feminino,0,Nao,Nao,7,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,66.85,458.1,2.228333333333333
8161-QYMTT,Nao,Masculino,0,Nao,Nao,7,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,94.1,701.3,3.1366666666666663
8164-OCKUJ,Nao,Feminino,0,Sim,Sim,59,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,20.6,1286.0,0.6866666666666668
8165-CBKXO,Nao,Masculino,0,Sim,Sim,66,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,56.75,3708.4,1.8916666666666666
8165-ZJRNM,Nao,Feminino,0,Sim,Sim,72,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Transferencia_automatica,23.75,1679.25,0.7916666666666666
8166-ORCHU,Nao,Masculino,1,Sim,Nao,33,Sim,Nao,Fibra_optica,Sim,Sim,Nao,Sim,Nao,Sim,Um_ano,Sim,Cheque_eletronico,93.55,3055.5,3.118333333333333
8166-ZZTFS,Sim,Feminino,1,Sim,Nao,66,Sim,Sim,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,80.55,5265.1,2.685
8167-GJLRN,Nao,Masculino,0,Nao,Nao,3,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Nao,Cheque_eletronico,30.4,82.15,1.0133333333333332
8168-UQWWF,Sim,Feminino,0,Nao,Nao,11,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,97.85,1105.4,3.2616666666666663
8169-SAEJD,Nao,Masculino,1,Sim,Nao,69,Nao,Sem_telefone,DSL,Sim,Sim,Nao,Nao,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,56.55,3952.65,1.885
8173-RXAYP,Nao,Feminino,0,Sim,Sim,24,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,19.7,452.55,0.6566666666666666
8174-LNWMW,Nao,Feminino,0,Nao,Nao,31,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,20.9,689.35,0.6966666666666667
8174-TBVCF,Nao,Feminino,0,Sim,Nao,70,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,94.8,6859.05,3.1599999999999997
8178-EYZUO,Sim,Masculino,0,Nao,Nao,46,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,93.7,4154.8,3.1233333333333335
8180-AKMJV,Nao,Feminino,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,44.55,44.55,1.4849999999999999
8181-YHCMF,Nao,Feminino,0,Sim,Sim,68,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,60.3,4109.0,2.01
8182-BJDSI,Sim,Feminino,0,Nao,Nao,28,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,89.95,2625.55,2.9983333333333335
8182-PNAGI,Sim,Masculino,0,Nao,Nao,12,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Nao,Transferencia_automatica,50.25,593.75,1.675
8183-ONMXC,Sim,Feminino,0,Nao,Nao,2,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Nao,Cheque_eletronico,80.75,159.45,2.691666666666667
8184-WMOFI,Nao,Masculino,0,Sim,Sim,62,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Um_ano,Nao,Cartao_credito_automatico,71.4,4487.3,2.3800000000000003
8185-UPYBR,Sim,Masculino,0,Sim,Nao,6,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,75.5,438.0,2.5166666666666666
8189-DUKMV,Nao,Feminino,0,Sim,Nao,4,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Transferencia_automatica,20.5,79.05,0.6833333333333333
8189-HBVRW,Nao,Feminino,0,Nao,Nao,53,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,90.8,4921.2,3.0266666666666664
8189-XRIKE,Nao,Feminino,1,Nao,Nao,32,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,90.95,2897.95,3.0316666666666667
8190-ZTQFB,Nao,Masculino,0,Nao,Nao,41,Nao,Sem_telefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Um_ano,Sim,Cheque_eletronico,51.35,2075.1,1.7116666666666667
8191-XWSZG,Nao,Feminino,0,Nao,Nao,52,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,20.65,1022.95,0.6883333333333332
8194-PEEBY,Nao,Feminino,0,Sim,Sim,24,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,19.9,533.5,0.6633333333333333
8197-BFWVU,Nao,Feminino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,93.25,6688.95,3.1083333333333334
8198-RKSZG,Nao,Feminino,0,Sim,Sim,14,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Nao,Cartao_credito_automatico,80.45,1137.05,2.6816666666666666
8199-ZLLSA,Sim,Masculino,0,Nao,Nao,67,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Um_ano,Sim,Transferencia_automatica,118.35,7804.15,3.945
8200-KLNYW,Nao,Feminino,0,Sim,Nao,21,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Um_ano,Nao,Cheque_enviado,80.9,1714.95,2.6966666666666668
8200-LGKSR,Nao,Masculino,0,Sim,Nao,71,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cheque_eletronico,83.2,6126.1,2.7733333333333334
8201-AAXCB,Nao,Masculino,0,Sim,Sim,25,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,Cheque_eletronico,60.35,1404.65,2.0116666666666667
8203-XJZRC,Nao,Masculino,0,Nao,Nao,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,20.25,20.25,0.675
8204-TIFGJ,Nao,Feminino,0,Nao,Nao,23,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Transferencia_automatica,20.3,470.6,0.6766666666666666
8204-YJCLA,Nao,Masculino,1,Sim,Sim,72,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,64.8,4732.35,2.1599999999999997
8205-MQUGY,Nao,Masculino,0,Sim,Sim,12,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,49.2,571.15,1.6400000000000001
8205-OTCHB,Sim,Masculino,0,Nao,Nao,22,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Nao,Nao,Sim,Um_ano,Sim,Transferencia_automatica,43.75,903.6,1.4583333333333333
8205-VSLRB,Nao,Masculino,0,Sim,Nao,70,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Dois_anos,Nao,Cartao_credito_automatico,77.3,5498.2,2.5766666666666667
8207-DMRVL,Nao,Masculino,0,Sim,Sim,72,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,114.55,8306.05,3.8183333333333334
